Data from FLMT043001_09-36-28-256.txt Node
Date: Wed Sep 13 09:36:28 AWST 2023
User: vk1team
Spectrometer: FLMT04300
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
195.236	-79.33
195.457	-79.33
195.678	-79.33
195.899	-114.66
196.119	70.8
196.34	12.51
196.561	-8.68
196.782	-59.9
197.002	-28.11
197.223	67.26
197.444	28.41
197.664	10.74
197.885	-47.54
198.106	-31.64
198.326	-40.48
198.547	53.13
198.768	44.3
198.988	16.04
199.209	-8.68
199.429	-15.75
199.65	-29.88
199.871	19.58
200.091	-58.14
200.312	127.31
200.532	-49.31
200.753	53.13
200.973	-24.58
201.194	84.92
201.414	120.25
201.635	10.74
201.855	-36.94
202.076	-5.15
202.296	3.68
202.516	-81.1
202.737	12.51
202.957	3.68
203.178	40.77
203.398	-22.81
203.618	47.83
203.839	63.73
204.059	-12.22
204.279	-17.51
204.5	-38.71
204.72	49.6
204.94	14.28
205.16	47.83
205.381	40.77
205.601	-33.41
205.821	144.98
206.041	42.54
206.262	3.68
206.482	-28.11
206.702	61.96
206.922	-75.8
207.142	42.54
207.362	86.69
207.583	10.74
207.803	49.6
208.023	-5.15
208.243	49.6
208.463	-54.61
208.683	-15.75
208.903	39
209.123	-40.48
209.343	-31.64
209.563	8.98
209.783	-31.64
210.003	1.91
210.223	-29.88
210.443	44.3
210.663	-47.54
210.883	69.03
211.103	-58.14
211.323	-3.39
211.543	61.96
211.763	-8.68
211.983	7.21
212.202	-10.45
212.422	5.45
212.642	35.47
212.862	63.73
213.082	-3.39
213.302	58.43
213.521	3.68
213.741	-31.64
213.961	84.92
214.181	30.17
214.4	125.55
214.62	69.03
214.84	118.48
215.06	67.26
215.279	-22.81
215.499	49.6
215.719	-35.18
215.938	39
216.158	5.45
216.377	-21.05
216.597	77.86
216.817	-45.77
217.036	-26.35
217.256	14.28
217.475	-21.05
217.695	74.33
217.914	8.98
218.134	-40.48
218.354	-17.51
218.573	-13.98
218.793	58.43
219.012	19.58
219.231	58.43
219.451	12.51
219.67	3.68
219.89	44.3
220.109	63.73
220.329	-29.88
220.548	17.81
220.767	-40.48
220.987	-36.94
221.206	-13.98
221.425	53.13
221.645	44.3
221.864	23.11
222.083	-56.37
222.303	-24.58
222.522	97.29
222.741	-5.15
222.96	86.69
223.18	42.54
223.399	44.3
223.618	70.8
223.837	1.91
224.056	-12.22
224.276	3.68
224.495	1.91
224.714	77.86
224.933	-8.68
225.152	107.89
225.371	54.9
225.59	8.98
225.809	84.92
226.028	-52.84
226.248	-29.88
226.467	-3.39
226.686	58.43
226.905	31.94
227.124	47.83
227.343	-10.45
227.562	107.89
227.781	26.64
228	90.22
228.218	-28.11
228.437	58.43
228.656	-12.22
228.875	70.8
229.094	-116.42
229.313	21.34
229.532	58.43
229.751	100.82
229.97	14.28
230.188	-15.75
230.407	3.68
230.626	58.43
230.845	1.91
231.064	31.94
231.282	3.68
231.501	-51.07
231.72	30.17
231.939	51.37
232.157	33.71
232.376	167.94
232.595	-35.18
232.813	44.3
233.032	-54.61
233.251	10.74
233.469	39
233.688	7.21
233.907	5.45
234.125	72.56
234.344	65.5
234.562	118.48
234.781	28.41
234.999	46.07
235.218	-86.4
235.436	8.98
235.655	-17.51
235.873	49.6
236.092	5.45
236.31	10.74
236.529	90.22
236.747	47.83
236.966	63.73
237.184	-59.9
237.403	51.37
237.621	81.39
237.839	39
238.058	24.87
238.276	19.58
238.494	-89.93
238.713	8.98
238.931	-15.75
239.149	16.04
239.368	-42.24
239.586	65.5
239.804	111.42
240.022	-35.18
240.241	-5.15
240.459	21.34
240.677	-15.75
240.895	39
241.113	-6.92
241.332	33.71
241.55	7.21
241.768	-17.51
241.986	30.17
242.204	60.2
242.422	-17.51
242.64	56.67
242.859	-1.62
243.077	-61.67
243.295	12.51
243.513	12.51
243.731	7.21
243.949	-6.92
244.167	-5.15
244.385	-31.64
244.603	-59.9
244.821	49.6
245.039	14.28
245.257	40.77
245.475	33.71
245.692	-44.01
245.91	49.6
246.128	7.21
246.346	-45.77
246.564	60.2
246.782	24.87
247	46.07
247.218	21.34
247.435	86.69
247.653	-19.28
247.871	111.42
248.089	-36.94
248.306	-6.92
248.524	-19.28
248.742	47.83
248.96	3.68
249.177	24.87
249.395	95.52
249.613	23.11
249.83	-24.58
250.048	-19.28
250.266	12.51
250.483	12.51
250.701	5.45
250.919	-15.75
251.136	37.24
251.354	31.94
251.571	60.2
251.789	-28.11
252.006	67.26
252.224	26.64
252.441	-15.75
252.659	26.64
252.876	10.74
253.094	-26.35
253.311	67.26
253.529	-49.31
253.746	24.87
253.964	-15.75
254.181	79.63
254.399	-15.75
254.616	-6.92
254.833	19.58
255.051	67.26
255.268	-75.8
255.485	-10.45
255.703	42.54
255.92	17.81
256.137	16.04
256.355	8.98
256.572	-54.61
256.789	35.47
257.006	86.69
257.224	-15.75
257.441	65.5
257.658	-40.48
257.875	-38.71
258.092	72.56
258.31	46.07
258.527	5.45
258.744	79.63
258.961	-104.06
259.178	86.69
259.395	-93.46
259.612	53.13
