Data from FLMT043001_09-37-14-457.txt Node
Date: Wed Sep 13 09:37:14 AWST 2023
User: vk1team
Spectrometer: FLMT04300
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
195.236	-117.75
195.457	-117.75
195.678	-117.75
195.899	-168.97
196.119	-18.84
196.34	18.25
196.561	-18.84
196.782	-38.27
197.002	-15.31
197.223	28.85
197.444	103.03
197.664	-31.2
197.885	-66.53
198.106	9.42
198.326	12.95
198.547	-10.01
198.768	7.65
198.988	32.38
199.209	7.65
199.429	73
199.65	-38.27
199.871	55.34
200.091	-34.74
200.312	76.54
200.532	21.78
200.753	14.72
200.973	55.34
201.194	65.94
201.414	5.89
201.635	51.81
201.855	27.08
202.076	-71.83
202.296	18.25
202.516	55.34
202.737	14.72
202.957	-4.71
203.178	118.92
203.398	-2.94
203.618	20.02
203.839	-64.76
204.059	-70.06
204.279	12.95
204.5	18.25
204.72	44.74
204.94	-8.24
205.16	41.21
205.381	-11.77
205.601	-24.14
205.821	67.7
206.041	48.28
206.262	23.55
206.482	50.04
206.702	35.91
206.922	-59.46
207.142	23.55
207.362	60.64
207.583	-11.77
207.803	9.42
208.023	11.19
208.243	71.24
208.463	14.72
208.683	32.38
208.903	35.91
209.123	67.7
209.343	-43.57
209.563	20.02
209.783	46.51
210.003	-1.18
210.223	-73.59
210.443	20.02
210.663	-85.96
210.883	85.37
211.103	-4.71
211.323	-20.61
211.543	9.42
211.763	37.68
211.983	90.67
212.202	71.24
212.422	23.55
212.642	4.12
212.862	-10.01
213.082	76.54
213.302	41.21
213.521	25.32
213.741	-38.27
213.961	120.69
214.181	34.15
214.4	16.48
214.62	67.7
214.84	32.38
215.06	76.54
215.279	48.28
215.499	32.38
215.719	28.85
215.938	-6.48
216.158	-25.9
216.377	62.41
216.597	46.51
216.817	2.35
217.036	41.21
217.256	103.03
217.475	48.28
217.695	64.17
217.914	14.72
218.134	-22.37
218.354	32.38
218.573	34.15
218.793	37.68
219.012	97.73
219.231	87.13
219.451	-34.74
219.67	-1.18
219.89	21.78
220.109	111.86
220.329	39.45
220.548	65.94
220.767	-4.71
220.987	-4.71
221.206	30.61
221.425	50.04
221.645	25.32
221.864	88.9
222.083	39.45
222.303	35.91
222.522	108.33
222.741	50.04
222.96	81.83
223.18	-27.67
223.399	30.61
223.618	92.43
223.837	34.15
224.056	85.37
224.276	76.54
224.495	74.77
224.714	55.34
224.933	-4.71
225.152	69.47
225.371	-22.37
225.59	28.85
225.809	94.2
