Data from FLMT043001_09-37-44-257.txt Node
Date: Wed Sep 13 09:37:44 AWST 2023
User: vk1team
Spectrometer: FLMT04300
Trigger mode: 0
Integration Time (sec): 5.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
195.236	-785.96
195.457	-785.96
195.678	-785.96
195.899	-690.59
196.119	111.27
196.34	86.54
196.561	-38.86
196.782	-118.34
197.002	-3.53
197.223	143.06
197.444	63.58
197.664	60.05
197.885	-63.58
198.106	-28.26
198.326	-84.78
198.547	-114.8
198.768	98.91
198.988	83.01
199.209	-178.39
199.429	-8.83
199.65	-234.91
199.871	217.24
200.091	-75.95
200.312	75.95
200.532	-40.62
200.753	111.27
200.973	-79.48
201.194	275.53
201.414	199.58
201.635	211.94
201.855	-12.36
202.076	-97.14
202.296	-58.28
202.516	229.61
202.737	5.3
202.957	-3.53
203.178	282.59
203.398	100.67
203.618	236.67
203.839	-47.69
204.059	-17.66
204.279	-118.34
204.5	-166.02
204.72	123.63
204.94	-70.65
205.16	173.09
205.381	0
205.601	42.39
205.821	215.48
206.041	40.62
206.262	162.49
206.482	121.87
206.702	90.08
206.922	-24.73
207.142	-75.95
207.362	199.58
207.583	-183.69
207.803	75.95
208.023	-49.45
208.243	113.04
208.463	24.73
208.683	174.85
208.903	143.06
209.123	-111.27
209.343	44.16
209.563	-24.73
209.783	125.4
210.003	24.73
210.223	105.97
210.443	187.22
210.663	-180.15
210.883	86.54
211.103	-109.5
211.323	58.28
211.543	52.99
211.763	155.43
211.983	257.87
212.202	169.56
212.422	7.06
212.642	-7.06
212.862	97.14
213.082	137.76
213.302	61.82
213.521	143.06
213.741	-30.03
213.961	270.23
214.181	127.17
214.4	249.03
214.62	-14.13
214.84	86.54
215.06	148.36
215.279	-8.83
215.499	60.05
215.719	68.88
215.938	88.31
216.158	-47.69
216.377	220.78
216.597	296.72
216.817	-83.01
217.036	-70.65
217.256	158.96
217.475	-49.45
217.695	157.19
217.914	197.81
218.134	-118.34
