Data from FLMT043001_11-14-13-204.txt Node
Date: Wed Sep 13 11:14:13 AWST 2023
User: vk1team
Spectrometer: FLMT04300
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
195.236	-214.3
195.457	-214.3
195.678	-214.3
195.899	-194.87
196.119	-21.78
196.34	47.1
196.561	8.24
196.782	-73
197.002	-20.02
197.223	108.92
197.444	-9.42
197.664	20.61
197.885	-111.86
198.106	20.61
198.326	78.89
198.547	-62.41
198.768	-7.65
198.988	91.25
199.209	52.4
199.429	52.4
199.65	-4.12
199.871	13.54
200.091	-18.25
200.312	93.02
200.532	36.5
200.753	103.62
200.973	27.67
201.194	61.23
201.414	77.12
201.635	98.32
201.855	15.31
202.076	34.74
202.296	54.16
202.516	87.72
202.737	48.86
202.957	27.67
203.178	94.79
203.398	96.55
203.618	138.94
203.839	2.94
204.059	70.06
204.279	50.63
204.5	15.31
204.72	43.57
204.94	-16.48
205.16	133.64
205.381	73.59
205.601	10.01
205.821	73.59
206.041	22.37
206.262	27.67
206.482	4.71
206.702	71.83
206.922	47.1
207.142	6.48
207.362	84.19
207.583	32.97
207.803	13.54
208.023	47.1
208.243	55.93
208.463	27.67
208.683	138.94
208.903	84.19
209.123	-27.08
209.343	41.8
209.563	31.2
209.783	64.76
210.003	94.79
210.223	77.12
210.443	38.27
210.663	-12.95
210.883	126.58
211.103	-27.08
211.323	31.2
211.543	-23.55
211.763	48.86
211.983	77.12
212.202	87.72
212.422	54.16
212.642	138.94
212.862	98.32
213.082	41.8
213.302	47.1
213.521	103.62
213.741	68.29
213.961	80.66
214.181	48.86
214.4	121.28
214.62	-2.35
214.84	163.67
215.06	142.47
215.279	27.67
215.499	98.32
215.719	4.71
215.938	91.25
216.158	55.93
216.377	13.54
216.597	94.79
216.817	1.18
217.036	52.4
217.256	126.58
217.475	105.38
217.695	57.7
217.914	70.06
218.134	11.77
218.354	-14.72
218.573	91.25
218.793	108.92
219.012	119.51
219.231	93.02
219.451	24.14
219.67	31.2
219.89	110.68
220.109	112.45
220.329	38.27
220.548	50.63
220.767	25.9
220.987	82.42
221.206	41.8
221.425	29.44
221.645	108.92
221.864	100.08
222.083	36.5
222.303	108.92
222.522	41.8
222.741	89.49
222.96	105.38
223.18	66.53
223.399	61.23
223.618	186.63
223.837	68.29
224.056	73.59
224.276	68.29
224.495	107.15
224.714	93.02
224.933	78.89
225.152	103.62
225.371	57.7
225.59	62.99
225.809	108.92
226.028	94.79
226.248	107.15
226.467	-4.12
226.686	108.92
226.905	96.55
227.124	68.29
227.343	45.33
227.562	149.54
227.781	64.76
228	57.7
228.218	4.71
228.437	15.31
228.656	66.53
228.875	73.59
229.094	17.07
229.313	121.28
229.532	41.8
229.751	114.21
229.97	43.57
230.188	32.97
230.407	2.94
230.626	94.79
230.845	-85.37
231.064	66.53
231.282	-16.48
231.501	103.62
231.72	15.31
231.939	144.24
232.157	89.49
232.376	114.21
232.595	43.57
232.813	84.19
233.032	64.76
233.251	18.84
233.469	168.97
233.688	123.05
233.907	70.06
234.125	119.51
234.344	64.76
234.562	154.84
234.781	75.36
234.999	34.74
235.218	6.48
235.436	20.61
235.655	112.45
235.873	146.01
236.092	52.4
236.31	154.84
236.529	27.67
236.747	115.98
236.966	110.68
237.184	47.1
237.403	91.25
237.621	119.51
237.839	61.23
238.058	78.89
238.276	54.16
238.494	-0.59
238.713	98.32
238.931	47.1
239.149	98.32
239.368	4.71
239.586	98.32
239.804	144.24
240.022	82.42
240.241	77.12
240.459	-23.55
240.677	20.61
240.895	-12.95
241.113	167.2
241.332	77.12
241.55	146.01
241.768	20.61
241.986	133.64
242.204	135.41
242.422	41.8
242.64	96.55
242.859	115.98
243.077	91.25
243.295	119.51
243.513	101.85
243.731	61.23
243.949	89.49
244.167	34.74
244.385	6.48
244.603	177.8
244.821	174.27
245.039	89.49
245.257	144.24
245.475	112.45
245.692	45.33
245.91	89.49
246.128	82.42
246.346	78.89
246.564	70.06
246.782	68.29
247	85.96
247.218	68.29
247.435	112.45
247.653	-14.72
247.871	160.14
248.089	105.38
248.306	25.9
248.524	41.8
248.742	112.45
248.96	85.96
249.177	62.99
249.395	121.28
249.613	-14.72
249.83	41.8
250.048	77.12
250.266	27.67
250.483	10.01
250.701	123.05
250.919	41.8
251.136	55.93
251.354	70.06
251.571	103.62
251.789	18.84
252.006	62.99
252.224	34.74
252.441	87.72
252.659	75.36
252.876	11.77
253.094	27.67
253.311	154.84
253.529	124.81
253.746	29.44
253.964	68.29
254.181	108.92
254.399	101.85
254.616	124.81
254.833	-18.25
255.051	89.49
255.268	142.47
255.485	78.89
255.703	96.55
255.92	43.57
256.137	50.63
256.355	119.51
256.572	6.48
256.789	-2.35
257.006	91.25
257.224	87.72
257.441	105.38
257.658	-0.59
257.875	64.76
258.092	55.93
258.31	131.88
258.527	130.11
258.744	70.06
258.961	66.53
259.178	48.86
259.395	61.23
259.612	75.36
259.829	94.79
260.046	43.57
260.263	112.45
260.48	160.14
260.698	110.68
260.915	110.68
261.132	84.19
261.349	52.4
261.565	29.44
261.782	131.88
